"region","supplysector","tranSubsector","year","sce","base.service"
"Russia","trn_pass_urban","Cycle",2005,"CORE",38331
"Russia","trn_pass_urban","Cycle",2010,"CORE",38183
"Russia","trn_pass_urban","Cycle",2015,"CORE",38563
"Russia","trn_pass_urban","Cycle",2021,"CORE",38679
"Russia","trn_pass_urban","Passenger Rail",1975,"CORE",57457.2531900308
"Russia","trn_pass_urban","Passenger Rail",1990,"CORE",118849.405398152
"Russia","trn_pass_urban","Passenger Rail",2005,"CORE",99966.2896746632
"Russia","trn_pass_urban","Passenger Rail",2010,"CORE",105480.921106695
"Russia","trn_pass_urban","Passenger Rail",2015,"CORE",110236.049954212
"Russia","trn_pass_urban","Passenger Rail",2021,"CORE",110055.345809515
"Russia","trn_pass_urban","Walk",1975,"CORE",107031
"Russia","trn_pass_urban","Walk",1990,"CORE",118357
"Russia","trn_pass_urban","Walk",2005,"CORE",114994
"Russia","trn_pass_urban","Walk",2010,"CORE",114548
"Russia","trn_pass_urban","Walk",2015,"CORE",115689
"Russia","trn_pass_urban","Walk",2021,"CORE",116036
"Russia","trn_pass_road_urban","Bus",1975,"CORE",108366.475706502
"Russia","trn_pass_road_urban","Bus",1990,"CORE",178536.825266298
"Russia","trn_pass_road_urban","Bus",2005,"CORE",108599.285521592
"Russia","trn_pass_road_urban","Bus",2010,"CORE",133788.080094972
"Russia","trn_pass_road_urban","Bus",2015,"CORE",142560.209708841
"Russia","trn_pass_road_urban","Bus",2021,"CORE",166833.694588032
"Russia","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",56086.6398728959
"Russia","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",89140.5257578506
"Russia","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",62049.0504011007
"Russia","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",78652.201934643
"Russia","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",87656.1380753779
"Russia","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",101207.96307952
"Russia","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",227514.451479086
"Russia","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",362113.264892361
"Russia","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",250777.041410899
"Russia","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",317975.57964587
"Russia","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",354294.857034405
"Russia","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",409963.771640072
"Russia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",28322.4752349104
"Russia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",45078.1802727239
"Russia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",31218.417198209
"Russia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",39583.7801640021
"Russia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",44105.0920139299
"Russia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",51035.1868478326
"South Africa","trn_pass_urban","Cycle",1975,"CORE",6940
"South Africa","trn_pass_urban","Cycle",1990,"CORE",10736
"South Africa","trn_pass_urban","Cycle",2005,"CORE",13197
"South Africa","trn_pass_urban","Cycle",2010,"CORE",13942
"South Africa","trn_pass_urban","Cycle",2015,"CORE",15043
"South Africa","trn_pass_urban","Cycle",2021,"CORE",15990
"South Africa","trn_pass_urban","Passenger Rail",1975,"CORE",13651.3777457453
"South Africa","trn_pass_urban","Passenger Rail",1990,"CORE",17173.8532260781
"South Africa","trn_pass_urban","Passenger Rail",2005,"CORE",23411.4956727225
"South Africa","trn_pass_urban","Passenger Rail",2010,"CORE",15449.79203596
"South Africa","trn_pass_urban","Passenger Rail",2015,"CORE",15189.5249114841
"South Africa","trn_pass_urban","Passenger Rail",2021,"CORE",10606.1924174914
"South Africa","trn_pass_urban","Walk",1975,"CORE",20820
"South Africa","trn_pass_urban","Walk",1990,"CORE",32208
"South Africa","trn_pass_urban","Walk",2005,"CORE",39590
"South Africa","trn_pass_urban","Walk",2010,"CORE",41825
"South Africa","trn_pass_urban","Walk",2015,"CORE",45130
"South Africa","trn_pass_urban","Walk",2021,"CORE",47970
"South Africa","trn_pass_road_urban","Bus",1975,"CORE",63960.4879373068
"South Africa","trn_pass_road_urban","Bus",1990,"CORE",87698.2455739923
"South Africa","trn_pass_road_urban","Bus",2005,"CORE",124340.380809662
"South Africa","trn_pass_road_urban","Bus",2010,"CORE",138841.864808208
"South Africa","trn_pass_road_urban","Bus",2015,"CORE",159226.6898544
"South Africa","trn_pass_road_urban","Bus",2021,"CORE",139658.261057414
"South Africa","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",5549.92291643342
"South Africa","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",7609.61287831862
"South Africa","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",10789.0543960564
"South Africa","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",12504.292963576
"South Africa","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",14906.1530385582
"South Africa","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",13701.9423009998
"South Africa","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",20641.8909882907
"South Africa","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",28302.7457786372
"South Africa","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",40128.2423138076
"South Africa","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",45392.1806373572
"South Africa","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",53003.0137289326
"South Africa","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",47294.7923424661
"South Africa","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",9156.62675097093
"South Africa","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",12554.9590018576
"South Africa","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",17800.6955401746
"South Africa","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",20630.9646157084
"South Africa","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",24594.210139182
"South Africa","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",22607.7590805698
"South Africa","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",10724.7280473672
"South Africa","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",14704.9866485682
"South Africa","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",20849.0463758196
"South Africa","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",23583.9377976088
"South Africa","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",27538.1788024326
"South Africa","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",24572.3538557057
"South America_Northern","trn_pass_urban","Cycle",1975,"CORE",4419
"South America_Northern","trn_pass_urban","Cycle",1990,"CORE",6466
"South America_Northern","trn_pass_urban","Cycle",2005,"CORE",8656
"South America_Northern","trn_pass_urban","Cycle",2010,"CORE",9299
"South America_Northern","trn_pass_urban","Cycle",2015,"CORE",9877
"South America_Northern","trn_pass_urban","Cycle",2021,"CORE",9200
"South America_Northern","trn_pass_urban","Passenger Rail",1975,"CORE",21.2221251745772
"South America_Northern","trn_pass_urban","Passenger Rail",1990,"CORE",398.178971278926
"South America_Northern","trn_pass_urban","Passenger Rail",2005,"CORE",392.917472144092
"South America_Northern","trn_pass_urban","Passenger Rail",2010,"CORE",449.373412290441
"South America_Northern","trn_pass_urban","Passenger Rail",2015,"CORE",51.7093828569319
"South America_Northern","trn_pass_urban","Passenger Rail",2021,"CORE",14.6321141880108
"South America_Northern","trn_pass_urban","Walk",1975,"CORE",14080
"South America_Northern","trn_pass_urban","Walk",1990,"CORE",20603
"South America_Northern","trn_pass_urban","Walk",2005,"CORE",27582
"South America_Northern","trn_pass_urban","Walk",2010,"CORE",29631
"South America_Northern","trn_pass_urban","Walk",2015,"CORE",31473
"South America_Northern","trn_pass_urban","Walk",2021,"CORE",29315
"South America_Northern","trn_pass_road_urban","Bus",1975,"CORE",24304.9925264364
"South America_Northern","trn_pass_road_urban","Bus",1990,"CORE",36776.1764543844
"South America_Northern","trn_pass_road_urban","Bus",2005,"CORE",54529.0753453202
"South America_Northern","trn_pass_road_urban","Bus",2010,"CORE",63512.3800576045
"South America_Northern","trn_pass_road_urban","Bus",2015,"CORE",59274.071622061
"South America_Northern","trn_pass_road_urban","Bus",2021,"CORE",16777.325630773
"South America_Northern","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",7014.3481863201
"South America_Northern","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",10613.525427429
"South America_Northern","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",15563.5502290393
"South America_Northern","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",19011.5253446573
"South America_Northern","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",18412.6291642817
"South America_Northern","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",5454.67976972799
"South America_Northern","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",26258.7153400262
"South America_Northern","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",39732.4839349618
"South America_Northern","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",59018.4723176422
"South America_Northern","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",71229.5694246158
"South America_Northern","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",69119.1762739018
"South America_Northern","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",20507.5874639008
"South America_Northern","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",4916.59947426907
"South America_Northern","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",7439.39594354422
"South America_Northern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",11102.8465652842
"South America_Northern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",13340.8544472377
"South America_Northern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",12954.7741685033
"South America_Northern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",3845.81225661633
"South America_Northern","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",5399.90922094283
"South America_Northern","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",8170.68327401076
"South America_Northern","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",12255.845136185
"South America_Northern","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",14657.149517646
"South America_Northern","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",14243.9960606434
"South America_Northern","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",4231.0690943825
"South America_Southern","trn_pass_urban","Cycle",1975,"CORE",13501
"South America_Southern","trn_pass_urban","Cycle",1990,"CORE",18505
"South America_Southern","trn_pass_urban","Cycle",2005,"CORE",23454
"South America_Southern","trn_pass_urban","Cycle",2010,"CORE",24777
"South America_Southern","trn_pass_urban","Cycle",2015,"CORE",26278
"South America_Southern","trn_pass_urban","Cycle",2021,"CORE",28667
"South America_Southern","trn_pass_urban","Passenger Rail",1975,"CORE",264.032702029671
"South America_Southern","trn_pass_urban","Passenger Rail",1990,"CORE",539.105749912592
"South America_Southern","trn_pass_urban","Passenger Rail",2005,"CORE",544.935231609079
"South America_Southern","trn_pass_urban","Passenger Rail",2010,"CORE",5494.05109615199
"South America_Southern","trn_pass_urban","Passenger Rail",2015,"CORE",2013.16530763307
"South America_Southern","trn_pass_urban","Passenger Rail",2021,"CORE",2180.82119303222
"South America_Southern","trn_pass_urban","Walk",1975,"CORE",43021
"South America_Southern","trn_pass_urban","Walk",1990,"CORE",58968
"South America_Southern","trn_pass_urban","Walk",2005,"CORE",74735
"South America_Southern","trn_pass_urban","Walk",2010,"CORE",78952
"South America_Southern","trn_pass_urban","Walk",2015,"CORE",83735
"South America_Southern","trn_pass_urban","Walk",2021,"CORE",91347
"South America_Southern","trn_pass_road_urban","Bus",1975,"CORE",19680.6120669927
"South America_Southern","trn_pass_road_urban","Bus",1990,"CORE",32062.6964328079
"South America_Southern","trn_pass_road_urban","Bus",2005,"CORE",53123.2161964806
"South America_Southern","trn_pass_road_urban","Bus",2010,"CORE",76283.6752533159
"South America_Southern","trn_pass_road_urban","Bus",2015,"CORE",98253.6613021821
"South America_Southern","trn_pass_road_urban","Bus",2021,"CORE",111174.905687861
"South America_Southern","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",5679.79606130992
"South America_Southern","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",9243.47567807858
"South America_Southern","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",15088.2520133073
"South America_Southern","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",21563.3846130691
"South America_Southern","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",28418.4608906218
"South America_Southern","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",34170.9815278825
"South America_Southern","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",21262.7205177162
"South America_Southern","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",34646.0952321515
"South America_Southern","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",57542.316603562
"South America_Southern","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",86320.3040592967
"South America_Southern","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",115825.028619687
"South America_Southern","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",137049.384420849
"South America_Southern","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",3981.16266530295
"South America_Southern","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",6489.98052735149
"South America_Southern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",10847.5100237392
"South America_Southern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",16550.7158118232
"South America_Southern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",22341.6611355038
"South America_Southern","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",26293.9497974629
"South America_Southern","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",4372.49745391378
"South America_Southern","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",7131.3732101883
"South America_Southern","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",12000.187727026
"South America_Southern","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",18634.2487555641
"South America_Southern","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",25308.1308141584
"South America_Southern","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",29623.8510111696
"South Asia","trn_pass_urban","Cycle",1975,"CORE",21169
"South Asia","trn_pass_urban","Cycle",1990,"CORE",28629
"South Asia","trn_pass_urban","Cycle",2005,"CORE",39091
"South Asia","trn_pass_urban","Cycle",2010,"CORE",41526
"South Asia","trn_pass_urban","Cycle",2015,"CORE",44516
"South Asia","trn_pass_urban","Cycle",2021,"CORE",48356
"South Asia","trn_pass_urban","Passenger Rail",1975,"CORE",354.44148662927
"South Asia","trn_pass_urban","Passenger Rail",1990,"CORE",714.642982300512
"South Asia","trn_pass_urban","Passenger Rail",2005,"CORE",1583.60657215968
"South Asia","trn_pass_urban","Passenger Rail",2010,"CORE",2167.91733857038
"South Asia","trn_pass_urban","Passenger Rail",2015,"CORE",2683.08215514012
"South Asia","trn_pass_urban","Passenger Rail",2021,"CORE",5964.8805942689
"South Asia","trn_pass_urban","Walk",1975,"CORE",39986
"South Asia","trn_pass_urban","Walk",1990,"CORE",54076
"South Asia","trn_pass_urban","Walk",2005,"CORE",73838
"South Asia","trn_pass_urban","Walk",2010,"CORE",78439
"South Asia","trn_pass_urban","Walk",2015,"CORE",84085
"South Asia","trn_pass_urban","Walk",2021,"CORE",91340
"South Asia","trn_pass_road_urban","Bus",1975,"CORE",12558.6630697278
"South Asia","trn_pass_road_urban","Bus",1990,"CORE",25324.6096761621
"South Asia","trn_pass_road_urban","Bus",2005,"CORE",57082.0883907615
"South Asia","trn_pass_road_urban","Bus",2010,"CORE",116307.160777042
"South Asia","trn_pass_road_urban","Bus",2015,"CORE",139379.646235704
"South Asia","trn_pass_road_urban","Bus",2021,"CORE",159233.506969431
"South Asia","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",17372.849441564
"South Asia","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",35032.6125848583
"South Asia","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",74156.2760854648
"South Asia","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",109055.444041393
"South Asia","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",140969.438484106
"South Asia","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",190855.827235706
"South Asia","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",2879.243462494
"South Asia","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",5806.08108152923
"South Asia","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",12679.0437305888
"South Asia","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",22212.7402669127
"South Asia","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",27516.03092344
"South Asia","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",33716.7194659016
"South Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",820.898845589827
"South Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",1655.39496577405
"South Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",3614.93907554688
"South Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",6488.82423373602
"South Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",8206.16126243398
"South Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",10358.7119117966
"South Asia","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",1126.16864395888
"South Asia","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",2270.87986008731
"South Asia","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",4959.08578777312
"South Asia","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",8688.06562226141
"South Asia","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",10762.4027258773
"South Asia","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",13187.6873433223
"South Korea","trn_pass_urban","Cycle",1975,"CORE",3391
"South Korea","trn_pass_urban","Cycle",1990,"CORE",4164
"South Korea","trn_pass_urban","Cycle",2005,"CORE",4520
"South Korea","trn_pass_urban","Cycle",2010,"CORE",4607
"South Korea","trn_pass_urban","Cycle",2015,"CORE",4813
"South Korea","trn_pass_urban","Cycle",2021,"CORE",4892
"South Korea","trn_pass_urban","Passenger Rail",1975,"CORE",2336.46447922802
"South Korea","trn_pass_urban","Passenger Rail",1990,"CORE",10943.1799651433
"South Korea","trn_pass_urban","Passenger Rail",2005,"CORE",27369.2472298553
"South Korea","trn_pass_urban","Passenger Rail",2010,"CORE",25465.6943525837
"South Korea","trn_pass_urban","Passenger Rail",2015,"CORE",27117.7056164924
"South Korea","trn_pass_urban","Passenger Rail",2021,"CORE",36389.828523078
"South Korea","trn_pass_urban","Walk",1975,"CORE",10168
"South Korea","trn_pass_urban","Walk",1990,"CORE",12485
"South Korea","trn_pass_urban","Walk",2005,"CORE",13552
"South Korea","trn_pass_urban","Walk",2010,"CORE",13813
"South Korea","trn_pass_urban","Walk",2015,"CORE",14431
"South Korea","trn_pass_urban","Walk",2021,"CORE",14667
